.77207448;;CYMBIDIUM;MRS R HOOD;;;;;FIORI;;1;6.000;15.00;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;15.000;15.000;
.77207449;;CYMBIDIUM;ESTHER;;;;;FIORI;;6;6.000;14.00;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;14.000;14.000;
.77207450;;CYMBIDIUM;AQUARELLA;;;;;FIORI;;5;6.000;14.00;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;14.000;14.000;
.77207451;;CYMBIDIUM;GEMENGD;;;;;FIORI;;0;9.000;10.00;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;10.000;10.000;
.77207452;;CYMBIDIUM;GEMENGD;;;;;FIORI;;7;6.000;12.00;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;12.000;12.000;
.77207453;;CYMBIDIUM;SNOWCASTLE;;;;;FIORI;;0;6.000;16.00;10;PZ;;;;19/12/2017;433;CTCODFOR;False;;0;16.000;16.000;
.78200122;;DENDROBIUM;MIX ASIA;;;;;FIORI;;200;100.000;1.20;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;1.200;1.200;
.78200123;;DENDROBIUM;WHITE;;;;;FIORI;;200;100.000;1.00;10;PZ;;;;09/01/2018;8;CTCODFOR;False;;0;1.000;1.000;
.78200049;;DENDROBIUM;MIX ASIA;;;;;FIORI;;130;100.000;1.00;10;PZ;;;;03/01/2018;3;CTCODFOR;False;;0;1.000;1.000;
.78200050;;DENDROBIUM;WHITE;;;;;FIORI;;200;100.000;1.00;10;PZ;;;;03/01/2018;3;CTCODFOR;False;;0;1.000;1.000;
.78200057;;DENDROBIUM;BIG WHITE;;;;;FIORI;;80;80.000;1.00;10;PZ;;;;05/01/2018;6;CTCODFOR;False;;0;1.000;1.000;
.77207437;;DENDROBIUM;JADE GREEN;;;;;FIORI;;0;60.000;1.20;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;1.200;1.200;
.77207438;.77201103;DENDROBIUM;BOUKET;;;;;FIORI;;23;26.000;3.50;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;3.500;3.500;
.77207439;;DENDROBIUM;MIX ASIA;;;;;FIORI;;160;100.000;1.20;10;PZ;;;;19/12/2017;431;CTCODFOR;False;;0;1.200;1.200;
.77207569;;DENDROBIUM;BIG WHITE;;;;;FIORI;;70;80.000;1.00;10;PZ;;;;28/12/2017;441;CTCODFOR;False;;0;1.000;1.000;
.77207570;;DENDROBIUM;BOUKET GALAXY;;;;;FIORI;;25;25.000;2.85;10;PZ;;;;28/12/2017;441;CTCODFOR;False;;0;2.850;2.850;
.77207571;;DENDROBIUM;GALAXY;;;;;FIORI;;80;80.000;1.00;10;PZ;;;;28/12/2017;441;CTCODFOR;False;;0;1.000;1.000;
.77207542;;DENDROBIUM;BIG WHITE;;;;;FIORI;;150;80.000;1.00;10;PZ;;;;20/12/2017;437;CTCODFOR;False;;0;1.000;1.000;
.77207543;;DENDROBIUM;GALAXY;;;;;FIORI;;80;80.000;1.00;10;PZ;;;;20/12/2017;437;CTCODFOR;False;;0;1.000;1.000;
.77207273;;DENDROBIUM;BIG WHITE SPECIAL;;;;;FIORI;;0;60.000;1.00;10;PZ;;;;06/12/2017;421;CTCODFOR;False;;0;1.000;1.000;
